fecha,BBAR,BMA,CEPU,CRESY,EDN,GGAL,IRS,LOMA,PAM,SUPV,TEO,TGS,TS,TX,YPF
2010-01-04,,,,,,,,,,,,,,,
2010-01-05,7.9617863468847805,-0.5018184807611514,,4.474586807821157,-0.36585041059751244,3.4542409766017856,4.4329853119667195,,-1.0924310102382928,,1.766956968912381,4.347824981617188,2.4136820829272043,1.0781479084000622,-1.7925147309278633
2010-01-06,-1.032474159260166,-3.227977796265036,,0.4542519350110741,2.692781701032798,-6.010013669261516,-1.7768960209273987,,-4.842827433926978,,-1.519232569567508,2.2436041899084547,0.022035213172122425,-0.4266611872075332,2.0990149685964354
2010-01-07,1.3413071264596566,0.5559567675669674,,2.6485792497498606,1.0726960099018523,3.5523734165440857,0.20100338543973528,,2.053570181926867,,0.4958549708461213,-0.3134929450981483,0.3963877828046636,-0.5892023625883591,-0.960881942176306
2010-01-08,1.0294181722672269,-1.0366597174484515,,-1.8250426343485726,-3.066029354276978,-1.7152490206532978,-0.7021109082140375,,-1.4873098963156473,,0.05483250185129851,-0.31445491016183214,0.24130129351502827,0.4310599393061221,1.308659819045488
2010-01-11,-1.3100490092247563,-0.41896968511810906,,-0.32051645711701493,-7.542583239116429,-3.839412033119216,-1.5151392502170014,,-2.1314336352891483,,-0.21917977715031345,-0.9463805101886158,0.48139671709777065,-0.9388592083726222,1.6035599235137976
2010-01-12,0.4424603392329418,0.0,,-3.0225109785105064,0.3947396076947607,-4.7187184163538625,-3.58974569728,,-2.722329551103464,,-1.6474501966874278,-3.1847118852615153,-2.5696997404798916,-4.17005137855374,0.39457072183195496
2010-01-13,0.44055623719359005,0.5259351144909941,,0.5305043078365879,2.490171092669513,2.2857252020167973,-2.0213037464361205,,0.6529842766364036,,1.7867007680773872,-4.605259264624461,5.274898317452337,3.249506646408551,-2.838420127790231
2010-01-14,2.9239734651540283,2.8252221133995725,,0.9234763001754187,3.7084332308174206,4.096849452981521,0.9772355793579823,,6.20945716062955,,-1.1519459080413186,4.482748407131587,0.6582162788607127,2.9556665720122943,1.2134829832728844
2010-01-15,-2.5568472159193334,-0.7123189623219894,,-0.06534894058155549,-3.822435006974989,-2.862263186588132,-0.10754808592577936,,-3.752190041711867,,-0.1109856241224394,-0.9900910614841885,-1.054654809903155,-1.30249537823236,-1.0879402205478783
2010-01-19,2.6239372832947305,-0.9566233426693049,,-1.7004564429150881,2.564100056083385,2.5782729885769573,2.475804658909553,,-1.1785974364945662,,0.11110893907193553,-1.6666615990545863,0.9806111130806094,0.5655892488067193,-0.6509412096971423
2010-01-20,-1.5625104904234077,0.5174525618949044,,-1.7298913143905303,-3.624999523162842,-1.0771928165112854,2.2058640219566605,,2.4770649757863916,,-3.274139783853902,-0.6779691588580383,-2.512147885042304,-0.990928451730011,-2.8468104942677708
2010-01-21,-1.8758991693776372,1.5099353674902227,,-5.754897041558483,-0.2594031235740535,-2.359370728485566,-2.4665992135823545,,-1.3428773600232868,,-2.065414455146608,1.7064794175394082,-0.844521060788106,-3.7056899133223076,2.9069876410854345
2010-01-22,1.0294181722672269,-2.569327757156903,,-3.4482780009378544,-2.7308197215134555,-1.4869526620307272,-4.6364650894497705,,2.631571801415622,,-1.4059545054362133,0.0,-1.5942217267344794,-4.550553550268321,-1.6271468554783786
2010-01-25,-1.0189291306339499,-1.8389910618257788,,-5.3571355916269825,0.6684517460877837,-0.18872398869632656,1.7679415505772011,,0.0884220991064888,,0.8318445818335851,-4.026847121277399,0.4438632076968263,-3.5609041973449274,-3.491850584316636
2010-01-26,0.0,-0.9543868166790204,,-0.3930862257816914,0.39840281720198156,-1.5122746546792465,0.0,,-0.08834398350184847,,-1.178546656567525,3.496501885692216,-2.4966934101909866,-3.6008529899891006,-0.4284318502771445
2010-01-27,0.7352821448773472,0.0,,-1.420676796596665,-0.7936500427734305,-1.1516429951185514,-0.1085433064366037,,1.3262632069841906,,-2.74299839078177,-2.0270192766154493,0.9517143476288403,-2.7540692180672677,-0.07174088145629476
2010-01-28,0.0,0.24981911319510441,,-0.4003248131333681,-0.2666664123535112,0.38836782348732335,2.71736884765692,,-0.08726473898071907,,0.4291795015138433,0.0,-1.9079528474311158,0.032561790964513726,-0.7176856856756952
2010-01-29,-7.299273477338774,1.4951794351650394,,-3.9389135963675326,0.6684517460877837,0.7736877530328368,-1.48145869010049,,-1.0480324679047248,,2.8083215446056187,0.0,0.6864888194531904,-3.156513151702378,0.5782966323699901
2010-02-01,2.9921273518078717,-0.7014855105800355,,0.33472827028400154,1.5936239338051328,2.495197045557851,-0.10741049658676838,,-0.3530470134947339,,0.9501325720208786,0.6896583057767414,1.0682014618458968,7.190881866452803,0.8864623340396172
2010-02-02,-0.30580947666086766,-0.247271290964457,,2.9190968069471968,-6.53594763093901,-0.561794480527622,0.6451559447245847,,0.26572766364429956,,2.1176307945587114,1.0273975574458083,2.7659097346038886,1.3165747396306937,-0.5699532439296551
2010-02-03,-1.68710811221352,-2.4079440479532144,,-1.0534664207797029,5.874126862824358,-1.5065785273977617,-0.6410203637410183,,0.2650148956824694,,-2.9377711850472443,-3.050856920274869,-1.2035012527944144,-2.0729809666595433,0.26269673523926507
2010-02-04,-4.9921978346473495,-6.785201742524438,,-3.194094622703425,-5.812418061331337,-4.971315842269963,-1.3978710229441416,,-3.8766568979702765,,-2.255226123716292,-5.2447395393451774,-4.318953122195235,-7.867320468994055,-2.334428526611565
